Transaction_id,Transaction_Type,Description,Amount,Transaction_Date,Customer_id
4241,Transfer,Nice operation news.,2218.52,2017-09-24,470
4242,Transfer,Enter smile help just.,2368.14,2023-09-18,470
4243,Withdrawal,Development technology cost.,1667.11,2021-09-19,470
4244,Withdrawal,Benefit prove week night let.,563.06,2022-11-19,470
4245,Withdrawal,Development according something performance.,2373.46,2025-06-01,470
4246,Transfer,End would interesting.,194.79,2017-11-19,470
4247,Payment,Sure can husband.,2121.00,2019-11-16,470
4248,Transfer,Husband sometimes vote boy or.,1014.76,2021-08-12,470
4249,Payment,Live authority.,925.12,2020-07-27,470
4250,Transfer,Easy reach.,2290.43,2019-06-27,470
4251,Payment,Pick father employee.,1248.95,2016-11-17,470
4252,Transfer,Ahead phone force personal.,1004.04,2017-10-27,470
4253,Withdrawal,South keep raise remember.,2367.53,2021-10-06,472
4254,Payment,Machine information.,1092.03,2019-06-24,472
4255,Payment,Least fear difficult project budget.,2477.83,2022-10-08,472
4256,Payment,Job many significant cultural.,967.26,2017-08-22,472
4257,Payment,Experience computer true sit turn.,2405.73,2025-02-03,472
4258,Withdrawal,Camera step sound must.,522.35,2022-08-30,472
4259,Transfer,Hit administration country.,198.62,2021-12-16,472
4260,Deposit,Southern finally maintain record.,925.48,2019-10-20,472
4261,Transfer,Find blood energy billion.,1432.14,2016-05-26,472
4262,Transfer,Pretty allow between purpose leg.,1270.61,2016-09-01,472
4263,Withdrawal,Nothing produce thought.,464.23,2021-05-01,472
4264,Payment,College officer standard dog source.,808.42,2021-08-23,472
4265,Payment,Economy nice time account between.,993.29,2016-05-03,472
4266,Withdrawal,Little career kind majority.,455.13,2016-03-27,472
4267,Transfer,Trip history.,34.85,2016-01-19,472
4268,Deposit,Yet create street above.,599.75,2017-02-03,473
4269,Deposit,Benefit late even now want.,664.97,2021-06-28,473
4270,Deposit,Treatment ability.,2332.88,2022-08-07,473
4271,Withdrawal,Agreement soon there.,2494.24,2022-11-02,473
4272,Payment,Organization civil not and I.,620.28,2024-01-16,473
4273,Transfer,Painting shake.,2041.63,2022-06-07,473
4274,Deposit,New far choice north.,2215.44,2023-05-31,473
4275,Withdrawal,Inside focus start policy.,1132.56,2021-03-06,473
4276,Withdrawal,Laugh can add collection nearly.,1644.81,2020-09-02,473
4277,Deposit,Floor condition increase would.,2402.67,2018-03-04,474
4278,Deposit,Account often agent than television.,75.94,2018-07-26,474
4279,Transfer,Memory according easy a until.,1239.71,2019-11-08,474
4280,Deposit,Mrs national however model.,2299.46,2024-03-19,474
4281,Payment,Picture skill pretty phone.,199.42,2017-08-15,474
4282,Transfer,Training your.,231.85,2019-07-24,474
4283,Transfer,Lawyer article.,796.52,2023-06-18,474
4284,Transfer,Artist shake number color coach.,2039.30,2018-06-06,474
4285,Payment,Level war hot both especially.,1082.93,2020-02-20,475
4286,Payment,Surface recent wish yeah.,650.14,2016-05-04,475
4287,Withdrawal,Knowledge stuff.,122.47,2020-03-25,475
4288,Deposit,Lawyer care production.,1607.40,2023-12-21,475
4289,Transfer,Final start choice next describe.,1729.06,2021-03-13,475
4290,Withdrawal,Shoulder down on region hospital.,2188.40,2016-08-09,475
4291,Payment,Old time star maintain pretty.,557.19,2020-10-26,475
4292,Payment,Food participant apply cell similar.,1132.96,2019-05-02,475
4293,Payment,Vote growth support.,1001.36,2022-03-05,475
4294,Deposit,Give suddenly chance middle.,471.56,2020-07-22,475
4295,Deposit,Energy pressure positive.,697.36,2025-02-10,476
4296,Transfer,Best itself production ago fly.,2312.58,2018-10-01,476
4297,Payment,Major debate recently change important.,2038.41,2016-09-06,476
4298,Deposit,Rest own serve.,2331.14,2025-02-06,476
4299,Transfer,Fear investment not physical church.,2319.00,2021-09-07,476
4300,Deposit,Cost other.,1623.04,2018-06-04,476
4301,Payment,Past room benefit foreign enjoy.,91.88,2024-02-07,476
4302,Withdrawal,Ball audience weight when list.,2140.98,2023-10-23,476
4303,Payment,Message front might.,773.66,2022-03-22,478
4304,Deposit,School establish either success office.,1656.76,2023-08-15,478
4305,Transfer,Inside need sister.,1064.13,2019-01-12,478
4306,Deposit,Get music against those.,567.55,2019-05-17,478
4307,Payment,Would stock newspaper.,1923.33,2023-05-14,478
4308,Deposit,Green soon.,1323.19,2018-10-08,478
4309,Deposit,Now marriage.,1236.45,2023-12-18,478
4310,Transfer,Who price yes.,304.94,2021-07-26,479
4311,Payment,Focus chair traditional can.,878.31,2024-01-29,479
4312,Deposit,Yes toward service their.,440.85,2017-09-21,479
4313,Payment,Matter reduce natural interesting.,1502.73,2023-09-19,479
4314,Withdrawal,Rock ability fund president book.,1960.45,2021-12-13,479
4315,Transfer,Herself charge region.,1798.12,2018-11-27,479
4316,Withdrawal,Per wonder experience.,2068.29,2016-03-01,479
4317,Withdrawal,Question above win general.,2273.95,2024-02-22,479
4318,Payment,Realize hotel prepare tough final.,377.79,2018-01-12,479
4319,Withdrawal,Sit anything voice.,567.87,2018-11-25,479
4320,Withdrawal,Ready today study mouth.,2234.16,2019-01-15,479
4321,Payment,Eye hit well whatever.,719.04,2016-03-29,480
4322,Withdrawal,Defense keep protect owner war.,1728.28,2016-07-08,480
4323,Withdrawal,Teach purpose.,1954.86,2023-04-12,480
4324,Deposit,Respond stop.,567.37,2021-01-07,480
4325,Payment,Environment least physical.,1268.68,2025-06-01,480
4326,Payment,Measure star.,230.00,2025-04-04,481
4327,Payment,Animal child crime.,114.86,2023-09-15,481
4328,Deposit,Sit nor then lead.,1518.23,2016-12-20,481
4329,Withdrawal,Worker step yeah.,1911.46,2016-10-03,481
4330,Payment,Us support her.,2074.58,2023-07-26,481
4331,Payment,Growth ground catch meeting.,97.40,2025-08-25,481
4332,Deposit,Food his music agency what.,312.58,2021-05-12,481
4333,Withdrawal,Environment whose local cold.,886.20,2016-04-29,481
4334,Withdrawal,Finally win list difference.,2232.48,2019-07-19,481
4335,Payment,Approach gas.,1765.51,2016-03-04,481
4336,Payment,If enter summer.,1665.89,2016-05-13,481
4337,Transfer,Experience perform give.,2307.68,2017-04-05,481
4338,Payment,Enter phone meet explain accept.,1335.80,2022-11-29,481
4339,Payment,Ready find along.,1196.71,2022-03-03,481
4340,Withdrawal,Deep cultural American owner.,1884.63,2024-05-03,481
4341,Withdrawal,Possible table mission opportunity.,525.34,2023-05-18,481
4342,Deposit,Cup population talk.,354.94,2023-12-30,481
4343,Transfer,Pressure give nor clear.,1886.20,2022-07-13,482
4344,Withdrawal,Modern billion course this positive.,2492.85,2021-12-04,482
4345,Withdrawal,Baby property least.,1793.67,2018-05-08,482
4346,Payment,Responsibility ball accept blue.,447.42,2021-11-03,482
4347,Transfer,Kid six family stand.,143.84,2023-10-03,482
4348,Deposit,Appear enough perhaps able.,528.45,2018-06-13,482
4349,Payment,Mind page just yes development.,2250.65,2023-02-02,482
4350,Deposit,Of even education page.,2161.37,2023-01-23,482
4351,Payment,Simply hospital way.,1329.40,2022-10-05,483
4352,Transfer,Old resource individual hospital say.,1709.50,2020-04-16,483
4353,Deposit,Program source him whose first.,262.25,2023-02-27,483
4354,Withdrawal,Music country.,1214.43,2022-04-09,483
4355,Deposit,Increase fish rise toward language.,2142.07,2022-05-22,483
4356,Withdrawal,Save policy agree fly professional.,1633.35,2022-03-05,483
4357,Deposit,Year after five.,34.87,2018-05-28,483
4358,Withdrawal,Federal cause physical son.,550.16,2021-06-26,483
4359,Transfer,Unit perform Mrs.,1653.09,2020-02-07,485
4360,Payment,Interest fly north style.,1660.26,2023-03-28,485
4361,Deposit,Indeed bed alone.,1642.47,2021-06-23,485
4362,Payment,Drop term body minute ready.,785.26,2022-09-14,485
4363,Transfer,Ok film commercial door.,113.54,2022-03-27,485
4364,Withdrawal,Foreign response cut.,1422.12,2016-11-04,485
4365,Deposit,Realize argue see eye.,2342.02,2018-05-29,485
4366,Transfer,Student back big himself.,921.35,2021-01-02,485
4367,Transfer,Specific let sign.,180.98,2019-06-16,485
4368,Deposit,Bill situation others method.,825.54,2022-10-05,485
4369,Deposit,Cut many area day.,1424.37,2018-04-15,485
4370,Withdrawal,Eight total almost modern.,1441.00,2021-08-04,485
4371,Payment,And herself.,1477.75,2020-10-01,485
4372,Deposit,Table hold store event debate.,895.02,2023-09-25,485
4373,Withdrawal,Able power whom section.,1193.42,2025-10-19,485
4374,Payment,Early happen everyone.,46.38,2023-11-30,485
4375,Deposit,Point or natural wall.,2441.01,2018-05-01,485
4376,Payment,Specific former.,1557.25,2018-06-30,486
4377,Deposit,Growth reveal.,241.14,2017-08-19,486
4378,Withdrawal,Especially policy.,375.03,2024-12-25,486
4379,Payment,Water take believe.,1429.36,2017-05-17,486
4380,Payment,Power protect type.,2264.94,2018-11-07,486
4381,Payment,Analysis room some find.,1157.43,2019-06-15,486
4382,Payment,College anything third center.,1015.55,2019-06-16,486
4383,Payment,Free pretty child.,186.41,2021-01-09,488
4384,Deposit,Either through until.,2233.10,2023-03-19,488
4385,Withdrawal,Sort to animal if.,1994.93,2017-03-02,488
4386,Payment,Which year.,330.50,2018-06-30,488
4387,Payment,Admit entire pretty tree career.,1687.70,2025-06-28,488
4388,Payment,Suffer close environmental media.,2397.90,2018-01-03,488
4389,Transfer,Sell industry.,1622.22,2021-02-03,488
4390,Withdrawal,Despite hand group.,593.84,2018-08-29,488
4391,Transfer,Meeting operation as.,2351.82,2018-02-15,488
4392,Deposit,News third partner.,508.34,2019-01-18,488
4393,Transfer,Father so oil amount.,1575.28,2021-07-09,488
4394,Transfer,Respond major where stay.,471.75,2020-01-22,489
4395,Withdrawal,Traditional about perhaps.,455.04,2024-05-29,489
4396,Deposit,Image home official.,115.16,2024-06-13,489
4397,Transfer,Act edge this.,880.58,2025-07-17,489
4398,Transfer,Ago lawyer fire four.,1216.24,2021-07-26,489
4399,Payment,Get follow organization partner.,2482.98,2019-06-29,489
4400,Payment,Population follow.,1999.05,2022-08-15,489
4401,Deposit,Test market smile Republican.,18.21,2025-03-31,489
4402,Payment,Clearly college consider.,351.56,2019-07-07,489
4403,Payment,Drive article dream.,989.71,2022-05-04,489
4404,Payment,Off test.,1241.53,2022-06-20,489
4405,Deposit,System light suffer school.,1483.12,2022-05-03,489
4406,Payment,High drug option.,1050.05,2023-07-20,489
4407,Deposit,Suddenly word.,2226.43,2021-01-08,489
4408,Deposit,Street wish child.,2144.89,2025-06-08,490
4409,Transfer,Board staff describe network.,1017.36,2021-11-06,490
4410,Withdrawal,Especially respond capital.,1747.88,2020-07-13,490
4411,Payment,Upon fear certainly.,95.05,2017-07-08,490
4412,Payment,Choose expert against discuss capital.,2437.65,2019-06-21,490
4413,Payment,Address benefit.,1541.53,2020-08-06,490
4414,Transfer,Language voice commercial.,198.62,2015-11-28,490
4415,Payment,Enter dog article.,344.25,2018-01-01,490
4416,Deposit,Structure note research do discover.,557.63,2023-07-01,490
4417,Payment,Page win bring.,1737.11,2019-02-24,490
4418,Transfer,Young contain exactly say.,1797.82,2023-10-18,490
4419,Withdrawal,Ever same son experience tonight.,875.06,2023-12-30,490
4420,Withdrawal,Send together other lawyer oil.,1157.22,2018-03-30,490
4421,Transfer,Democratic attorney every necessary.,749.97,2024-12-05,491
4422,Transfer,Politics always.,1535.59,2019-12-04,491
4423,Transfer,Hot to.,1529.70,2021-11-23,491
4424,Withdrawal,Heavy can way.,1035.45,2020-12-06,491
4425,Transfer,Return free like.,747.04,2022-02-06,491
4426,Withdrawal,Instead majority usually.,2186.77,2022-07-13,491
4427,Deposit,Investment onto factor.,769.17,2022-12-02,491
4428,Deposit,Protect occur remain ten crime.,1979.48,2022-05-20,491
4429,Withdrawal,Reality create maybe.,989.41,2019-01-15,491
4430,Transfer,Evidence coach.,1882.70,2023-02-01,491
4431,Transfer,Close yard watch.,690.19,2020-10-01,491
4432,Transfer,Culture result bar.,566.81,2015-12-05,491
4433,Deposit,Voice foot return design.,2192.81,2022-11-06,491
4434,Withdrawal,Yes his magazine agree ok.,1315.04,2018-03-24,491
4435,Transfer,Try stand amount.,366.11,2025-04-09,491
4436,Payment,Your federal.,1251.76,2024-05-14,491
4437,Transfer,Find under control.,1809.14,2023-05-10,491
4438,Deposit,Edge hard kind.,250.30,2024-01-15,491
4439,Payment,Mission station.,2494.27,2017-04-13,492
4440,Withdrawal,Determine relationship toward recently give.,323.59,2018-01-20,492
4441,Deposit,Increase choose whole.,288.74,2020-06-09,492
4442,Transfer,Cultural west everything.,1197.85,2022-06-05,492
4443,Payment,Type teacher need speech.,482.60,2018-09-27,492
4444,Withdrawal,Debate mission meet.,842.36,2016-10-30,494
4445,Deposit,Half person rule southern participant.,2148.00,2024-05-25,494
4446,Transfer,Drug allow police environmental.,611.84,2025-04-29,494
4447,Transfer,Lot now arrive record continue.,696.07,2020-12-14,494
4448,Withdrawal,Can consider recently course.,954.37,2025-02-01,494
4449,Deposit,Lot nice.,1809.11,2023-04-20,494
4450,Transfer,Newspaper owner.,2057.58,2024-03-21,494
4451,Deposit,Me fear race.,267.48,2017-01-27,494
4452,Payment,Letter picture glass.,510.90,2016-02-13,494
4453,Transfer,Better natural science west herself.,833.96,2021-05-24,494
4454,Payment,Among point herself carry.,1322.38,2019-02-19,494
4455,Transfer,Leader voice very.,476.60,2019-04-11,494
4456,Payment,Second four.,1570.38,2016-05-23,494
4457,Payment,Quality hard soon.,2409.64,2019-07-31,494
4458,Withdrawal,Throughout billion book.,2427.16,2024-12-02,494
4459,Transfer,Throughout them.,2361.01,2022-11-17,494
4460,Transfer,School concern field author.,473.69,2018-01-02,495
4461,Deposit,Process knowledge to medical.,991.98,2023-04-29,495
4462,Transfer,Still wear school nothing few.,182.12,2019-09-23,495
4463,Transfer,Eat interest.,121.10,2023-07-06,495
4464,Payment,Color eye she.,2225.73,2023-09-02,495
4465,Withdrawal,Without choose involve.,394.77,2018-04-14,495
4466,Withdrawal,Sure run cell.,84.68,2023-01-07,495
4467,Withdrawal,Plant far determine than.,775.76,2022-07-10,495
4468,Deposit,Long generation threat.,663.54,2023-06-23,495
4469,Payment,Couple build participant.,47.77,2023-03-16,495
4470,Payment,Put very move practice.,1785.80,2021-02-22,495
4471,Deposit,People throw.,1953.80,2019-10-01,495
4472,Transfer,Drive whose back would.,82.64,2016-12-06,495
4473,Transfer,Yard clear teacher.,1777.18,2024-03-24,495
4474,Withdrawal,Every know just less.,1883.40,2025-03-30,496
4475,Deposit,Just personal high example.,2215.42,2018-06-22,496
4476,Payment,Including view do level.,1616.94,2020-05-05,496
4477,Payment,Least bag.,2223.28,2025-01-31,496
4478,Transfer,Rule run.,659.48,2025-05-21,496
4479,Deposit,Career yourself.,520.39,2022-03-27,496
4480,Transfer,Model across hot.,388.76,2019-10-16,496
4481,Withdrawal,Wall bit school.,2368.18,2023-12-22,496
4482,Transfer,Film only after evidence.,2037.85,2018-12-21,496
4483,Withdrawal,Attorney area why rich keep.,1055.89,2022-01-05,496
4484,Withdrawal,Reach rule south.,1121.69,2022-01-11,496
4485,Withdrawal,Common air nothing debate require.,498.23,2024-04-23,496
4486,Deposit,Eye thousand beat available.,1559.40,2023-03-09,496
4487,Transfer,Always suggest rate deal.,341.59,2024-04-19,496
4488,Withdrawal,Song have.,1003.78,2024-08-06,496
4489,Withdrawal,Describe hair.,511.82,2025-09-11,496
4490,Transfer,Message near although indeed side.,55.89,2023-08-05,496
4491,Deposit,Whom group break break.,1171.65,2025-01-17,497
4492,Payment,Direction visit forward again go.,1676.15,2021-01-03,497
4493,Deposit,Rest use listen.,913.64,2016-08-28,497
4494,Withdrawal,Assume sing music.,1094.41,2021-01-07,497
4495,Transfer,Bit friend.,1939.99,2018-12-20,497
4496,Withdrawal,Bad remember company.,1877.51,2022-04-09,497
4497,Withdrawal,Suffer eight seem pattern.,2246.71,2025-03-03,497
4498,Withdrawal,Born hotel positive.,695.71,2021-08-27,497
4499,Withdrawal,White action effort recently.,141.07,2023-11-13,497
4500,Transfer,Cost fish democratic support.,1837.06,2019-07-28,497
4501,Withdrawal,Market material.,2040.35,2023-11-23,497
4502,Withdrawal,Cost according.,73.58,2022-10-08,497
4503,Transfer,Focus all possible.,117.62,2019-10-01,497
4504,Deposit,Fly right computer.,1146.67,2016-11-03,497
4505,Withdrawal,Nature join.,228.08,2017-10-04,497
4506,Withdrawal,Science investment.,2394.07,2018-05-20,497
4507,Transfer,Campaign she discover doctor although.,732.39,2015-12-05,497
4508,Payment,Two old.,147.17,2016-09-03,497
4509,Payment,Offer site strategy opportunity better.,1651.72,2019-09-05,499
4510,Payment,Significant agent organization.,1824.39,2024-08-31,499
4511,Payment,Box strong technology later.,1605.84,2018-01-21,499
4512,Payment,Yes onto.,803.47,2022-11-20,499
4513,Withdrawal,Might language together.,265.57,2016-12-25,499
4514,Payment,Friend option.,2314.22,2025-03-31,499
4515,Withdrawal,Performance song enter.,900.04,2019-09-25,499
4516,Withdrawal,Fear former analysis.,1342.52,2020-11-11,499
4517,Withdrawal,Interview population look mouth.,1971.76,2020-07-18,499
4518,Deposit,Personal take style thus.,849.36,2016-01-10,499
4519,Deposit,Artist bar free weight commercial.,450.52,2022-04-03,499
4520,Transfer,Recognize life standard.,2006.86,2019-04-01,499
4521,Transfer,Affect international likely.,963.81,2017-04-21,499
4522,Withdrawal,Might production lay medical activity.,2287.23,2017-09-05,500
4523,Withdrawal,Member three.,2367.94,2020-05-12,500
4524,Deposit,Whether me society.,1568.38,2020-09-29,500
4525,Withdrawal,Bar reason though course.,1986.28,2024-09-08,500
4526,Deposit,Year lawyer.,212.26,2025-04-11,500
4527,Deposit,Area Congress eat.,1327.76,2020-01-18,500
4528,Payment,History stock hold clearly.,590.03,2021-12-02,500
4529,Deposit,Land window.,2018.55,2017-06-23,500
4530,Deposit,Operation whose safe.,1674.35,2015-10-26,500
